,created_at,text,retweet_count,favorite_count,class_predict,followers_count,predict_class_label
3365,2019-01-16 15:22:38,"globalisation at its best i see hippolyte,the famous french  coffeologist standing alongside adivasi women farmers xe2 x80 xa6 ",139,1087,sports,6.82,2
3366,2019-01-16 05:51:17,yes i would prefer to use a name this time from an indian language   keep the ideas coming    ,309,2507,tech,6.82,4
3367,2019-01-16 05:41:17,finally took delivery of my alturas g4  i named my tuv 3oo plus the  xe2 x80 x98grey ghost  xe2 x80 x99 need a name for this new beautifu xe2 x80 xa6 ,2166,18539,tech,6.82,4
3368,2019-01-15 17:22:28,"rt  mahindra  amp  mahindra debuts at the detroit motor show with the marazzo mpv and roxor uv, both models that have a us connect  xe2 x80 xa6'",65,0,business,6.82,3
3369,2019-01-15 15:32:00,now that is a man in touch with his emotions!  xf0 x9f x91 x8d xf0 x9f x8f xbd xf0 x9f x91 x8d xf0 x9f x8f xbd xf0 x9f x91 x8d xf0 x9f x8f xbd ,45,503,sports,6.82,2
3370,2019-01-15 14:55:27,rt  think this is by the same guy who did the tea stall owners video he xe2 x80 x99s seeing the real india  had to banish my own  xe2 x80 x98head xe2 x80 xa6',2708,0,sports,6.82,2
3371,2019-01-15 06:19:28,think this is by the same guy who did the tea stall owners video he xe2 x80 x99s seeing the real india  had to banish my own  xe2 x80 x98 xe2 x80 xa6 ,2708,9204,sports,6.82,2
3372,2019-01-15 03:16:38,rt  feel proud about the amazing work the indian army does protecting our borders and making sure we feel safe  get a feel o xe2 x80 xa6',37,0,tech,6.82,4
3373,2019-01-14 13:02:22,"rt   sir, it is somewhere between nainital  amp  ranikhet  do checkout kanatal as well ( 80kms from dehradun)  it xe2 x80 xa6'",11,0,business,6.82,3
3374,2019-01-14 05:26:53,today xe2 x80 x99s bucket list entry   offthebeatentrack   what xe2 x80 x99s the nearest big town? ,53,655,sports,6.82,2
3375,2019-01-14 02:57:34,"well sometimes i like to dwell on past accomplishments  but yes, there xe2 x80 x99s no point brooding over what could have bee xe2 x80 xa6 ",395,2332,sports,6.82,2
3376,2019-01-13 08:49:58,rt   this is heartening remember if we londoners brits can achieve that with the thames then india with commitme xe2 x80 xa6',22,0,tech,6.82,4
3377,2019-01-13 07:13:01,had missed this article when it appeared  it was forwarded to me today  amp  i felt a huge surge of hope for the future xe2 x80 xa6 ,3843,10967,sports,6.82,2
3378,2019-01-13 06:43:08,the feel of victory  an unbeatable feeling    thank you  for making this a special sunday xe2 x80 xa6 ,73,667,sports,6.82,2
3379,2019-01-13 05:27:53,rt  mahindra truck and bus wishes you a happy guru gobind singh jayanti   mahindratruckandbus ,44,0,sports,6.82,2
3380,2019-01-13 05:24:16,  xf0 x9f x99 x8f xf0 x9f x8f xbd xf0 x9f x99 x8f xf0 x9f x8f xbd xf0 x9f x99 x8f xf0 x9f x8f xbd',0,5,sports,6.82,2
3381,2019-01-13 05:12:11,rt  and the  xe2 x80 x98nation needs to know xe2 x80 x99  xf0 x9f x98 x8a that  took  to the top of the podium today at the  marrakesh xe2 x80 xa6',260,0,sports,6.82,2
3382,2019-01-12 17:03:27,here xe2 x80 x99s my latest screen saver     ,35,442,tech,6.82,4
3383,2019-01-12 16:43:37,feast your eyes on that people  on the podium at 3rd in the first race in saudi  amp  now right on top at the xe2 x80 xa6 ,54,331,sports,6.82,2
3384,2019-01-12 16:40:31,and the  xe2 x80 x98nation needs to know xe2 x80 x99  xf0 x9f x98 x8a that  took  to the top of the podium today at the xe2 x80 xa6 ,260,1248,sports,6.82,2
3385,2019-01-12 14:12:56,  done',0,6,tech,6.82,4
3386,2019-01-12 13:50:47,my  fanboost vote goes to  pascalwehrlein of  show your support by doing the same!  passioneering',19,123,tech,6.82,4
3387,2019-01-12 13:43:33,i have to admit i xe2 x80 x99m proud that the 1st such plant in india belongs to an indian company    ,341,2743,business,6.82,3
3388,2019-01-12 12:18:08,here you go     available on the mahindra e commerce website  this link will take you strai xe2 x80 xa6 ,47,351,tech,6.82,4
3389,2019-01-12 09:12:03,my  fanboost vote goes to  jeromedambrosio of  show your support by doing the same!  passioneering',16,101,tech,6.82,4
3390,2019-01-12 04:58:16,"rt   look closely and what is interesting is that she is wearing sports sneakers with the traditional saree, xe2 x80 xa6'",16,0,sports,6.82,2
3391,2019-01-12 04:50:14,"thank you  whatsappwonderbox for this amazing photo if you want evidence that india is changing, growing wealthier xe2 x80 xa6 ",1234,7435,tech,6.82,4
3392,2019-01-12 04:42:11,rt  national youth day is celebrated on swami vivekananda xe2 x80 x99s birth anniversary as his philosophy  amp  ideals are seen as inspira xe2 x80 xa6',70,0,world,6.82,1
3393,2019-01-12 04:12:05,rt  countdown to  has begun  a fantastic line up awaits us! get your tickets now   ,16,0,tech,6.82,4
3394,2019-01-12 04:11:35,"rt  this may spark debate on whether india should give this priority or focus on alleviating poverty the question xe2 x80 x99s valid, b xe2 x80 xa6'",565,0,tech,6.82,4
3395,2019-01-11 13:04:25,"experiences, not products or services are the new frontier of consumerism  those who understand how to curate  amp  off xe2 x80 xa6 ",69,493,tech,6.82,4
3396,2019-01-11 07:09:53,this may spark debate on whether india should give this priority or focus on alleviating poverty the question xe2 x80 x99s val xe2 x80 xa6 ,565,3568,tech,6.82,4
3397,2019-01-11 05:59:17,what an idea sirji    our diehard   boys    amp   do a bollywood t xe2 x80 xa6 ,43,356,business,6.82,3
3398,2019-01-11 05:15:33,"a pleasure to meet tony blair, a leader i greatly admire  the important agenda was the tony blair institute xe2 x80 xa6 ",69,1217,world,6.82,1
3399,2019-01-11 02:42:31,rt  five reasons to watch the   marrakesheprix  saturday on fs1  ,40,0,sports,6.82,2
3400,2019-01-10 17:03:45,"rt  finishing 32nd for their first  in 2018,  fuertes and vallejo look to improve for 2019, with their new vehicle, the r xe2 x80 xa6'",17,0,sports,6.82,2
3401,2019-01-10 17:00:41,my  fanboost vote goes to  jeromedambrosio of  show your support by doing the same!  passioneering',22,116,tech,6.82,4
3402,2019-01-10 14:35:22,"yesterday we tweeted about our new,state of the art grape packing facility in nashik  the brick  amp  mortar stuff is n xe2 x80 xa6 ",139,1024,business,6.82,3
3403,2019-01-10 11:23:49,"this seems like just a light hearted post at first  but, frankly, it captures an idea at the very heart of innovati xe2 x80 xa6 ",228,1767,sports,6.82,2
3404,2019-01-10 05:06:31,"rt  they may not figure in the forbes rich list but in my view, they are amongst the richest people in our country their wea xe2 x80 xa6'",12433,0,world,6.82,1
3405,2019-01-10 04:08:36,"thank you sheetal, for fueling my day with this  xe2 x80 x98rise xe2 x80 x99 story  so much hope in their eyes  it xe2 x80 x99s squeezed out any lin xe2 x80 xa6 ",121,1179,sports,6.82,2
3406,2019-01-10 03:43:36,rt   xf0 x9f x8e x99 passioneers subscribe to  straighttorque   our new  podcast! get unprecedented off track chat from the opening race w xe2 x80 xa6',22,0,sports,6.82,2
3407,2019-01-09 14:52:05,my  fanboost vote goes to  pascalwehrlein of  show your support by doing the same!  passioneering',25,108,tech,6.82,4
3408,2019-01-09 12:12:10,"we xe2 x80 x99re amongst the largest exporters of grapes from india   under the brand name saboro, by mahindra   export to chi xe2 x80 xa6 ",182,1443,business,6.82,3
3409,2019-01-09 08:19:46,"rt  mahindra agri inaugurated a state of the art grape packhouse in ranwad, nashik  our overseas buyers consider the facility amo xe2 x80 xa6'",199,0,world,6.82,1
3410,2019-01-09 06:47:41, we can tell them that the present is in return for their teaching us about the gift of life   ',6,193,tech,6.82,4
3411,2019-01-09 06:43:47,well what about us finding out the date of their wedding anniversary and crowdsourcing the funding for their next t xe2 x80 xa6 ,266,2257,tech,6.82,4
3412,2019-01-09 06:25:49,"they may not figure in the forbes rich list but in my view, they are amongst the richest people in our country thei xe2 x80 xa6 ",12433,34230,world,6.82,1
3413,2019-01-09 03:37:21,rt  no idea who this is or where he is which makes it even more intriguing amp mysterious   but it xe2 x80 x99s one of the more exotic free xe2 x80 xa6',2474,0,tech,6.82,4
3414,2019-01-08 11:10:18,no idea who this is or where he is which makes it even more intriguing amp mysterious   but it xe2 x80 x99s one of the more exotic xe2 x80 xa6 ,2474,9947,tech,6.82,4
3415,2019-01-08 09:54:36,absolutely  today xe2 x80 x99s bucket list entry   offthebeatentrack   nthis looks almost unreal  that xe2 x80 x99s  a blanket of clouds b xe2 x80 xa6 ,78,706,tech,6.82,4
3416,2019-01-08 06:22:51,"nice to hear that the  xe2 x80 x98virus xe2 x80 x99 for this activity went global from india! and of course, i take special pleasure in t xe2 x80 xa6 ",65,505,tech,6.82,4
3417,2019-01-08 06:13:01,and our president chose an interesting beast to ride on while viewing these magnificent beasts! ,117,1516,tech,6.82,4
3418,2019-01-07 18:21:30,my  fanboost vote goes to  jeromedambrosio of  show your support by doing the same!  passioneering',13,116,tech,6.82,4
3419,2019-01-07 16:27:37,rt  it xe2 x80 x99s hard for people of my generation to explain to youngsters how emotionally significant this victory is  for decades xe2 x80 xa6',2289,0,tech,6.82,4
3420,2019-01-07 15:44:31,"rt   see munnar nowadays    forget unexplored, this is highly unthinkable! at  3 degrees last week! ",44,0,sports,6.82,2
3421,2019-01-07 14:32:39,today xe2 x80 x99s bucket list entry   offthebeatentrack  munnar isn xe2 x80 x99t really so far off the beaten track but it is relatively xe2 x80 xa6 ,47,568,sports,6.82,2
3422,2019-01-07 04:16:10,it xe2 x80 x99s hard for people of my generation to explain to youngsters how emotionally significant this victory is  for dec xe2 x80 xa6 ,2289,13769,tech,6.82,4
3423,2019-01-07 03:40:51,rt  packaged food is only going to grow exponentially in india so it xe2 x80 x99s critical for us to think about pre emptive solutions xe2 x80 xa6',393,0,tech,6.82,4
3424,2019-01-06 10:46:38,packaged food is only going to grow exponentially in india so it xe2 x80 x99s critical for us to think about pre emptive solut xe2 x80 xa6 ,393,1276,tech,6.82,4
3425,2019-01-06 09:06:19,how could i not be pleased with this commentary? we cannot expect indian  consumers to irrationally prefer indian p xe2 x80 xa6 ,78,849,tech,6.82,4
3426,2019-01-06 08:57:24,     very good idea  will reach out to ,0,3,sports,6.82,2
3427,2019-01-06 06:34:56, xe0 xa4 xac xe0 xa4 xbf xe0 xa4 xb2 xe0 xa4 x95 xe0 xa5 x81 xe0 xa4 xb2  xe0 xa4 xb8 xe0 xa4 xb9 xe0 xa5 x80  xe0 xa4 xac xe0 xa4 xbe xe0 xa4 xa4!  xe0 xa4 x87 xe0 xa4 xb6 xe0 xa4 xbe  xe0 xa4 x89 xe0 xa4 xaa xe0 xa4 xa8 xe0 xa4 xbf xe0 xa4 xb7 xe0 xa4 xa6  xe0 xa4 xa8 xe0 xa5 x87  xe0 xa4 xaf xe0 xa4 xb9 xe0 xa5 x80  xe0 xa4 xb8 xe0 xa4 xbf xe0 xa4 x96 xe0 xa4 xbe xe0 xa4 xaf xe0 xa4 xbe  xe0 xa4 xb9 xe0 xa5 x88 xe0 xa5 xa4 ,59,571,sports,6.82,2
3428,2019-01-06 06:14:27,india is a treasure trove of stories   so much material to exploit for budding screenwriters   after the stellar su xe2 x80 xa6 ,41,198,tech,6.82,4
3429,2019-01-06 05:45:22,as chairman of  i xe2 x80 x99m proud to be part of the araku coffee story which started with  20 yea xe2 x80 xa6 ,118,594,tech,6.82,4
3430,2019-01-05 16:44:22,    thank you but it has been only a privilege to rejuvenate o xe2 x80 xa6 ,3,29,tech,6.82,4
3431,2019-01-05 16:31:29,victory is always a confetti filled blur  it hides the many years of dreams  amp  hard work  bravo  the xe2 x80 xa6 ,343,2507,tech,6.82,4
3432,2019-01-05 14:43:20,was considered  the trademark  amp  name registration was not available  ,25,232,sports,6.82,2
3433,2019-01-05 14:31:12,delighted to get this feedback    ,12,129,sports,6.82,2
3434,2019-01-05 13:51:08, xe2 x80 x98cero xe2 x80 x99 is zero in spanish (so not copied from the recent movie!) it xe2 x80 x99s one of our newest companies that xe2 x80 x99s committed xe2 x80 xa6 ,198,1367,tech,6.82,4
3435,2019-01-05 12:30:55,rt  a friend found this stuck on the kitchen table at a vipassana camp  amp  shared it  the advice has stuck in my head  this is xe2 x80 xa6',301,0,sports,6.82,2
3436,2019-01-05 06:35:47,now that xe2 x80 x99s a sight to soothe my eyes on a saturday     xf0 x9f x98 x8a xf0 x9f x91 x8d xf0 x9f x8f xbd the right chariots for our bahubalis     ,369,4835,sports,6.82,2
3437,2019-01-05 05:52:23,a friend found this stuck on the kitchen table at a vipassana camp  amp  shared it  the advice has stuck in my head  th xe2 x80 xa6 ,301,1342,sports,6.82,2
3438,2019-01-04 11:06:53,cliff richard!blast from the  many remember this lucknow born englishman who was a bigger ro xe2 x80 xa6 ,219,1129,world,6.82,1
3439,2019-01-04 09:07:12,rt   it should start by bringing changes in our education system that encourages creative learning and indep xe2 x80 xa6',19,0,tech,6.82,4
3440,2019-01-04 09:06:06,rt   these 10 scientists can mentor 5 budding scientists each',10,0,tech,6.82,4
3441,2019-01-04 07:00:54,rt   1  identification of global challenges  problems which needs scientific intervention  n2  design project xe2 x80 xa6',9,0,tech,6.82,4
3442,2019-01-04 07:00:42,rt   i wish this question being raised in rs ls followed by sincere discussion and a resolution with solutio xe2 x80 xa6',8,0,world,6.82,1
3443,2019-01-04 07:00:24,rt   sir the industry academia partnership is the key  research needs to put into mainstream higher education not xe2 x80 xa6',9,0,business,6.82,3
3444,2019-01-04 06:59:59,rt   education industry collaboration on cutting edge research like it is in the us  amp  china  will provide guida xe2 x80 xa6',9,0,business,6.82,3
3445,2019-01-04 06:28:00,"rt  don't miss!  indiafirstleadershiptalkseries initiative by  opportunity for students to interact with great leade xe2 x80 xa6""",21,0,sports,6.82,2
3446,2019-01-04 06:05:25,an increase in the total number of indians but still a paltry number for a country that is considered a pool of glo xe2 x80 xa6 ,276,1438,world,6.82,1
3447,2019-01-04 04:26:20,rt  that xe2 x80 x99s what happens when you build with steel instead of plastic   teamroxor nsee it for yourself  ,29,0,tech,6.82,4
3448,2019-01-03 13:45:17,fantastic  many thanks    you xe2 x80 x99re saving me the effort of making a compilation! ,22,205,tech,6.82,4
3449,2019-01-03 13:36:27,today xe2 x80 x99s bucket list entry   offthebeatentrack   had never heard of this place! is it accessible to the public? ,153,1360,tech,6.82,4
3450,2019-01-03 13:15:20, xf0 x9f x91 x8b xf0 x9f x8f xbe xf0 x9f x91 x8b xf0 x9f x8f xbe xf0 x9f x91 x8b xf0 x9f x8f xbe xf0 x9f x91 x8d xf0 x9f x8f xbd xf0 x9f x91 x8d xf0 x9f x8f xbd xf0 x9f x91 x8d xf0 x9f x8f xbd ,16,132,sports,6.82,2
3451,2019-01-03 13:04:08,add me to that list! wait   actually i xe2 x80 x99m not surprised      xf0 x9f x98 x8a xf0 x9f x91 x8d xf0 x9f x8f xbd ,38,409,tech,6.82,4
3452,2019-01-03 12:53:32,rt  get set to compete at the final round of the   off roading trophy in lonavala  finish on top to claim yo xe2 x80 xa6',22,0,sports,6.82,2
3453,2019-01-03 12:51:57,the wind tunnel at pininfarina is a huge benefit to our global  r amp d network    check out the xuv 3oo enjoying the  xe2 x80 x98 xe2 x80 xa6 ,22,201,business,6.82,3
3454,2019-01-03 07:23:22,and our hard working cm  amp  his team did the signing at 9pm last night    thank you for your passion  amp  commitment  we xe2 x80 xa6 ,592,3185,sports,6.82,2
3455,2019-01-03 04:57:48,rt  no idea where this video was shot   but thanks to the friend who forwarded it because it xe2 x80 x99s a perfect way for me to commu xe2 x80 xa6',2191,0,sports,6.82,2
3456,2019-01-03 04:49:42,a new take on resolutions    makes sense  we xe2 x80 x99re more likely to fulfil resolutions that benefit others    ,29,251,business,6.82,3
3457,2019-01-02 12:14:05,no idea where this video was shot   but thanks to the friend who forwarded it because it xe2 x80 x99s a perfect way for me to xe2 x80 xa6 ,2191,9934,sports,6.82,2
3458,2019-01-02 09:32:20,true we xe2 x80 x99re already practising that philosophy and looking at startups as incubators for our new businesses  but i s xe2 x80 xa6 ,51,312,tech,6.82,4
3459,2019-01-02 09:23:34,rt   perhaps we should take these statistics with a pinch of salt?  we mostly hear about glamourous vc  vc fun xe2 x80 xa6',18,0,tech,6.82,4
3460,2019-01-02 09:22:53,"rt   it xe2 x80 x99s very tough to build a profit making company, that could be the reason most people make some high valuati xe2 x80 xa6'",17,0,tech,6.82,4
3461,2019-01-02 09:21:55,"rt   this happens mainly when capital becomes the source of competitive advantage, and not the other way  when you xe2 x80 xa6'",8,0,tech,6.82,4
3462,2019-01-02 09:20:37,rt   most vc funded startups get into the valuation game and do not focus on building a sustainable business  hen xe2 x80 xa6',19,0,tech,6.82,4
3463,2019-01-02 04:49:36,"on the face of it, it xe2 x80 x99s not a bad thing if entrepreneurs can see a route to monetisation of their labours   but i xe2 x80 x99m xe2 x80 xa6 ",99,698,tech,6.82,4
3464,2019-01-02 03:35:16,"i xe2 x80 x99ve always respected this man for his high standards of integrity  amp  public service  now, despite going through med xe2 x80 xa6 ",418,2342,tech,6.82,4
3465,2019-01-02 03:29:47,and if you have the patience to read through this narrative you will have the pleasure of learning how a brand beco xe2 x80 xa6 ,65,401,tech,6.82,4
3466,2019-01-01 11:11:35,"good news  but sad that techm had to waste energy fighting legal battles with the govt  when, ironically, it was th xe2 x80 xa6 ",351,1670,world,6.82,1
3467,2019-01-01 10:45:16,"rt  from all of us at  mahindraracing we xe2 x80 x99re wishing our  passioneers a happy, fun filled and fortunate 2019!  happynewyears xe2 x80 xa6'",29,0,tech,6.82,4
3468,2019-01-01 09:00:21,"this photo is worth more than a million business strategies  as we begin a new year at the mahindra group, let xe2 x80 x99s re xe2 x80 xa6 ",60,618,business,6.82,3
3469,2019-01-01 08:44:30,"rt  as i move on,fond memories of working hard together to succeed in the marketplace  a big thank you to entire tech mahindra xe2 x80 xa6'",38,0,tech,6.82,4
3470,2019-01-01 06:18:17,helen keller was deaf and blind  but she heard  amp  saw more than most of us do in a lifetime  what better way to begi xe2 x80 xa6 ,345,1859,business,6.82,3
3471,2018-12-31 06:45:44,a friend shared this video about a pretty unique  amp  clever way in which a liquor store (in the u s?) conveyed a mess xe2 x80 xa6 ,958,4491,tech,6.82,4
3472,2018-12-31 05:48:48,"happy new year in advance, everyone   and as we clear up  onebagfuleach of garbage on our travels, may you all have xe2 x80 xa6 ",114,780,tech,6.82,4
3473,2018-12-31 05:39:26,today xe2 x80 x99s bucket list entry   offthebeatentrack  thank you shashi kant for building on the  xe2 x80 x98bucket list people xe2 x80 x99s xe2 x80 x99  jo xe2 x80 xa6 ,34,321,tech,6.82,4
3474,2018-12-31 04:18:57,"rt  as i scour the best year end videos i have received, this stands out  he xe2 x80 x99s born in 1896  amp  it says he xe2 x80 x99s123 years old, so xe2 x80 xa6'",2023,0,sports,6.82,2
3475,2018-12-30 13:36:40,"as i scour the best year end videos i have received, this stands out  he xe2 x80 x99s born in 1896  amp  it says he xe2 x80 x99s123 years old xe2 x80 xa6 ",2023,6134,sports,6.82,2
3476,2018-12-30 07:04:02,today xe2 x80 x99s bucket list entry   offthebeatentrack  i xe2 x80 x99ve been to nagaland just once and that was for business so was stu xe2 x80 xa6 ,58,568,tech,6.82,4
3477,2018-12-30 06:17:53,you should have reminded me not to watch day 4!  xf0 x9f x98 x8a ,20,251,sports,6.82,2
3478,2018-12-30 05:29:18,i apologise because yesterday i watched the match and victory was elusive  today i did my bit and stayed away from xe2 x80 xa6 ,238,3733,sports,6.82,2
3479,2018-12-30 05:17:02,couldn xe2 x80 x99t have asked for a better end to this year and a better start of the  jawa adventure    ,44,386,sports,6.82,2
3480,2018-12-29 13:59:01,rt  our nov dec cover star  is making noise for all the right reasons   neenagupta  covergirl  verveindia ,32,0,sports,6.82,2
3481,2018-12-29 07:51:10,sometimes my  whatsappwonderbox just breaks me up    nfor those of you who were thinking of calling an ola or uber p xe2 x80 xa6 ,490,3134,tech,6.82,4
3482,2018-12-29 07:41:40,"today xe2 x80 x99s bucket list entry   offthebeatentrack  yes, this addresses the desire in my original tweet  to find the qui xe2 x80 xa6 ",75,679,tech,6.82,4
3483,2018-12-29 04:40:05,rt  this has been extracted from the video that i showed to commence our group leadership conference in milan recently  i wa xe2 x80 xa6',190,0,tech,6.82,4
3484,2018-12-28 15:08:57,rt  the best advice as a week draws to a close  there is no better way to travel through life than with humility    n n kuch i xe2 x80 xa6',1934,0,tech,6.82,4
3485,2018-12-28 13:39:54, i hope you watched till the end of the video? your question would have been answered',0,7,tech,6.82,4
3486,2018-12-28 11:59:10,this has been extracted from the video that i showed to commence our group leadership conference in milan recently  xe2 x80 xa6 ,190,1256,tech,6.82,4
3487,2018-12-28 07:52:42,,66,622,sports,6.82,2
3488,2018-12-28 04:55:36,the best advice as a week draws to a close  there is no better way to travel through life than with humility    n n k xe2 x80 xa6 ,1934,10089,tech,6.82,4
3489,2018-12-26 15:21:32,"rt  this has been an incredible year for mahindra electric, and for electric mobility in india  here xe2 x80 x99s a glimpse of some of xe2 x80 xa6'",42,0,tech,6.82,4
3490,2018-12-26 13:33:31,"rt  in this  cover story,  talks about our 2019 plan to  futurise!  newyear  newyear2019 ",58,0,business,6.82,3
3491,2018-12-26 11:37:21,rt   few more pic from same location ,14,0,tech,6.82,4
3492,2018-12-26 11:36:41, well it xe2 x80 x99s the first time i xe2 x80 x99ve seen it and i hope the last as well!',2,20,tech,6.82,4
3493,2018-12-26 08:10:33,there are many who worry about robots  xe2 x80 x98de humanizing xe2 x80 x99 society   nthis is one area in which i believe they will do pr xe2 x80 xa6 ,112,754,tech,6.82,4
3494,2018-12-26 08:00:21,today xe2 x80 x99s bucket list entry   offthebeatentrack    a good detour for those who might already be holidaying in goa    ,33,322,sports,6.82,2
3495,2018-12-26 07:33:30,no more words necessary    ,82,676,sports,6.82,2
3496,2018-12-26 06:41:54,not what i wanted to see in my  whatsappwonderbox this morning  i sincerely hope it xe2 x80 x99s a joke about santas xe2 x80 x99  taking xe2 x80 xa6 ,312,1578,tech,6.82,4
3497,2018-12-25 17:15:49,rt  now i don xe2 x80 x99t think i xe2 x80 x99ll ever be able to hear jingle bells without hearing the sound of dhols in my head   oye jingle ball xe2 x80 xa6',2512,0,tech,6.82,4
3498,2018-12-25 13:56:17,as christmas day comes to a close   a prayer for our miners   this is not a day on which we should lose hope    ,76,671,business,6.82,3
3499,2018-12-25 11:49:44,rt  india moves towards its electric vehicles dream  n nread   ,66,0,world,6.82,1
3500,2018-12-25 04:30:41,now i don xe2 x80 x99t think i xe2 x80 x99ll ever be able to hear jingle bells without hearing the sound of dhols in my head   oye jingle xe2 x80 xa6 ,2512,10559,tech,6.82,4
3501,2018-12-24 13:15:29,rt  one tree giving shade to 250 people  a colleague forwarded this to me suggesting it was a good monday tweet   indeed it xe2 x80 xa6',2718,0,business,6.82,3
3502,2018-12-24 09:20:19, xf0 x9f x99 x8f xf0 x9f x8f xbd xf0 x9f x99 x8f xf0 x9f x8f xbd xf0 x9f x99 x8f xf0 x9f x8f xbd  we recognise the responsibility this tremendous response places upon us  authentic and honest is what the b xe2 x80 xa6 ,265,2231,tech,6.82,4
3503,2018-12-24 06:50:25,one tree giving shade to 250 people  a colleague forwarded this to me suggesting it was a good monday tweet   indee xe2 x80 xa6 ,2718,11589,world,6.82,1
3504,2018-12-24 03:40:10,"as we go about starting a  xe2 x80 x98normal xe2 x80 x99 week, it is sobering to be reminded of how life can creep up on you like a tsuna xe2 x80 xa6 ",80,522,tech,6.82,4
3505,2018-12-23 16:46:44, xe2 x80 x9can era has passed xe2 x80 x9d is a phrase most apt in the case of nana xe2 x80 x99s passing his banner on marine drive which carried his xe2 x80 xa6 ,168,1096,world,6.82,1
3506,2018-12-23 11:43:32,and here xe2 x80 x99s a future jawa legend next to an existing one    ,140,2114,sports,6.82,2
3507,2018-12-23 11:42:08, xe2 x80 x9d29 oct xe2 x80 x9971  i turned  gifted me a brand new jawa  those days it was sacrilege for young ppl xe2 x80 xa6 ,45,631,sports,6.82,2
3508,2018-12-23 06:57:27,you have some serious talent  keep on truckin xe2 x80 x99    make us proud  and the bit about shaking a leg   w xe2 x80 xa6 ,26,252,tech,6.82,4
3509,2018-12-23 06:51:41,sunday xe2 x80 x99s always a good day to look at things differently    ,250,1132,sports,6.82,2
3510,2018-12-23 04:33:40,rt  unpredictable stuff shows up in my  whatsappwonderbox but this one is fun to watch  amp  great to get you into the holiday s xe2 x80 xa6',907,0,tech,6.82,4
3511,2018-12-22 15:24:26,is that you in the video? great stuff  you two are second to none in the world  thank you for putting a spring in o xe2 x80 xa6 ,29,331,tech,6.82,4
3512,2018-12-22 13:22:43,of course    baithungi piya bolero mein   which is why i made the suggestion    xf0 x9f x98 x8a ,32,471,tech,6.82,4
3513,2018-12-22 12:00:02,unpredictable stuff shows up in my  whatsappwonderbox but this one is fun to watch  amp  great to get you into the holi xe2 x80 xa6 ,907,5524,tech,6.82,4
3514,2018-12-22 08:05:08,just saw this  food delivery folks were recently getting the short end of the stick  thank you to this gent for sho xe2 x80 xa6 ,256,1817,tech,6.82,4
3515,2018-12-22 06:17:59,"thank you people for all the love    but hey, ashish, let xe2 x80 x99s not get hauled up for holding up traffic    get some vo xe2 x80 xa6 ",48,642,tech,6.82,4
3516,2018-12-22 06:08:58,"rt  2 pm   kirat sartaj motors, 383 10b, east azad nagar  n n4 pm   kripa automotive,   9, blk a, gujranwala town n n4 pm   ch xe2 x80 xa6'",22,0,world,6.82,1
3517,2018-12-22 06:08:52,"rt  jawa is now in delhi and gurugram   step into any of our showrooms, for close encounters with the new jawa and jawa fo xe2 x80 xa6'",39,0,tech,6.82,4
3518,2018-12-22 06:07:48, xf0 x9f x91 x8d xf0 x9f x8f xbd xf0 x9f x91 x8d xf0 x9f x8f xbd xf0 x9f x91 x8d xf0 x9f x8f xbd this is a milestone we have crossed rather quietly  but it deserves a blast of trumpets   it appropriately g xe2 x80 xa6 ,105,508,tech,6.82,4
3519,2018-12-21 18:34:33,"rt   xe2 x80 x9cshared electric vehicles are a leapfrog technology that will change transportation, especially in the developing world, xe2 x80 xa6'",29,0,business,6.82,3
3520,2018-12-21 18:26:33,the white looks great    ,44,840,sports,6.82,2
3521,2018-12-21 15:09:57,today xe2 x80 x99s bucket list entry  haven xe2 x80 x99t kept a tab on which state is winning so far in terms of the highest number of xe2 x80 xa6 ,75,691,sports,6.82,2
3522,2018-12-21 09:46:26, xf0 x9f x98 x80 ,9,85,sports,6.82,2
3523,2018-12-21 09:34:24,your carriage awaits    ,349,3299,tech,6.82,4
3524,2018-12-21 09:27:08,"this is the goal of classic legends  to be a company that not just listens to the customer, but responds swiftly    ",43,313,tech,6.82,4
3525,2018-12-21 02:49:26,rt  incredible  i bet no bmw service manual has instructions on how to deal with this   they should name their next model  xe2 x80 x98c xe2 x80 xa6',816,0,tech,6.82,4
3526,2018-12-20 14:19:07,incredible  i bet no bmw service manual has instructions on how to deal with this   they should name their next mod xe2 x80 xa6 ,816,3453,tech,6.82,4
3527,2018-12-20 10:45:14,shortly after i tweeted about thayirsadam i saw this in my  whatsappwonderbox i think one of the ladies is the same xe2 x80 xa6 ,295,1326,sports,6.82,2
3528,2018-12-20 09:10:10,rt  we xe2 x80 x99re now in namma bengaluru! stop by at any of our showrooms mentioned below and get up close with the new jawa and t xe2 x80 xa6',83,0,tech,6.82,4
3529,2018-12-20 09:03:27,rt  it xe2 x80 x99s always an emotional moment when your family expands  please join me in congratulating the xuv5oo for the new member xe2 x80 xa6',632,0,sports,6.82,2
3530,2018-12-20 08:51:06,full house at the first  jawa dealership in bengaluru   thank you for your passion    ,79,1001,tech,6.82,4
3531,2018-12-20 06:05:00,"been there, done that    check out the mahindra genze     only available in the u s for now  xe2 x80 xa6 ",19,222,tech,6.82,4
3532,2018-12-20 04:24:18,"today,  xe2 x80 x98here xe2 x80 x99 means bengaluru  dealerships open today in rajajinagar, basavanagudi  amp  koramangala    they xe2 x80 x99re waiting xe2 x80 xa6 ",276,2344,business,6.82,3
